,answer,question,label
569,متناسب و خوب,حجم و کیفیت تکالیف و فعالیت های درس را چطور ارزیابی می کنید؟,0
570,حجم تکالیف معقول بود . برای افرادی که ا.ن بار است به نوشتن مقاله و متون آکادمیک مشغول می شوند، سطح انتظار بسیار بالا بود.,حجم و کیفیت تکالیف و فعالیت های درس را چطور ارزیابی می کنید؟,0
571,حجم تکالیف معقول بود . برای افرادی که ا.ن بار است به نوشتن مقاله و متون آکادمیک مشغول می شوند، سطح انتظار بسیار بالا بود.,حجم و کیفیت تکالیف و فعالیت های درس را چطور ارزیابی می کنید؟,0
572,حجم تکالیف معقول بود . برای افرادی که ا.ن بار است به نوشتن مقاله و متون آکادمیک مشغول می شوند، سطح انتظار بسیار بالا بود.,حجم و کیفیت تکالیف و فعالیت های درس را چطور ارزیابی می کنید؟,0
573,حجم تکالیف معقول بود . برای افرادی که ا.ن بار است به نوشتن مقاله و متون آکادمیک مشغول می شوند، سطح انتظار بسیار بالا بود.,حجم و کیفیت تکالیف و فعالیت های درس را چطور ارزیابی می کنید؟,0
574,حجم فعالیت های آموزشی بسیار بیشتر از حد معمول بود و برای مثال باید هر هفته چند فایل اکسل و تکلیف و تصحیح تکلیف قبلی را انجام میدادیم . همچنین باید کتاب را مطالعه میکردیم که حجم بسیار بالایی داشت,حجم و کیفیت تکالیف و فعالیت های درس را چطور ارزیابی می کنید؟,0
575,حجم فعالیت های آموزشی بسیار بیشتر از حد معمول بود و برای مثال باید هر هفته چند فایل اکسل و تکلیف و تصحیح تکلیف قبلی را انجام میدادیم . همچنین باید کتاب را مطالعه میکردیم که حجم بسیار بالایی داشت,حجم و کیفیت تکالیف و فعالیت های درس را چطور ارزیابی می کنید؟,0
576,حجم تکالیف در ماژول اول بالا بود و زمان کم، . در ماژول دوم حجم و زمان با هم متناسب بودند . باعث طولانی تر شدن ترم شد.,حجم و کیفیت تکالیف و فعالیت های درس را چطور ارزیابی می کنید؟,0
577,حجم تکالیف در ماژول اول بالا بود و زمان کم، . در ماژول دوم حجم و زمان با هم متناسب بودند . باعث طولانی تر شدن ترم شد.,حجم و کیفیت تکالیف و فعالیت های درس را چطور ارزیابی می کنید؟,0
578,حجم تکالیف در ماژول اول بالا بود و زمان کم، . در ماژول دوم حجم و زمان با هم متناسب بودند . باعث طولانی تر شدن ترم شد.,حجم و کیفیت تکالیف و فعالیت های درس را چطور ارزیابی می کنید؟,0
579,حجم تکالیف در ماژول اول بالا بود و زمان کم، . در ماژول دوم حجم و زمان با هم متناسب بودند . باعث طولانی تر شدن ترم شد.,حجم و کیفیت تکالیف و فعالیت های درس را چطور ارزیابی می کنید؟,0
580,خوب و متناسب بودند,حجم و کیفیت تکالیف و فعالیت های درس را چطور ارزیابی می کنید؟,0
581,حجم تکالیف و فعالیت های درسی بسیار زیاد و خارج از توان و زمان بنده بود.,حجم و کیفیت تکالیف و فعالیت های درس را چطور ارزیابی می کنید؟,0
582,حجم تکالیف و فعالیت های درسی بسیار زیاد و خارج از توان و زمان بنده بود.,حجم و کیفیت تکالیف و فعالیت های درس را چطور ارزیابی می کنید؟,0
583,مناسب بود,حجم و کیفیت تکالیف و فعالیت های درس را چطور ارزیابی می کنید؟,0
584,بسیار کم,حجم و کیفیت تکالیف و فعالیت های درس را چطور ارزیابی می کنید؟,0
585,حجم و کیفیت تکالیف و فعالیت های درس با سطح تدریس و منابع آموزشی همخوانی داشت ,حجم و کیفیت تکالیف و فعالیت های درس را چطور ارزیابی می کنید؟,0
586,خیلی خوب بود,حجم و کیفیت تکالیف و فعالیت های درس را چطور ارزیابی می کنید؟,0
587,ما در طول ترم فقط ۴ کلاس آنلاین داشتیم. در این کلاس‌ها برخورد خوبی با ما نداشتند و میگفتند ما وقتمان را برای شما تلف میکنیم. و اگر ما اعتراضی به تغییر مداوم سیلابس درسی میکردیم با ما برخورد میکردند. و حتی با وجود اینکه بالغ بر ۳۰ نفر از دانشجویان در فروم درسی اعتراضشان را عنوان کردند . نه تنها به اعتراض ما توجهی نشد بلکه برخورد نادرستی را از استاد درس شاهد بودیم که ما را مورد شماتت قرار دادند که چرا اعتراض میکنید و اینکه ۳۰ نفر از شما فروم میزنید دلیل نمیشود که تصمیم ما مبنی بر تغییر سیلابس درسی تغییر کند. شایان ذکر است که سیلابس درسی چند بار در طول ترم تغییر کرد و در نهایت صحبت ابتدای ترم با انتهای ترم کاملا متفاوت بود,آیا سرعت و کیفیت پاسخگویی تیم آموزشی به سؤالات و نیازهای دانشجویان و همین طور ارائه بازخورد به تکالیف و فعالیت ها مناسب بوده است؟,0
